fdc_id,description,food_category_id,nutrient_id,name,amount,unit_name
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1098,"Copper, Cu",2.22,MG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1100,"Iodine, I",0.0,UG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1101,"Manganese, Mn",0.826,MG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1103,"Selenium, Se",11.7,UG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1104,"Vitamin A, IU",0.0,IU
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1110,"Vitamin D (D2 + D3), International Units",0.0,IU
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1109,Vitamin E (alpha-tocopherol),0.92,MG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1165,Thiamin,0.2,MG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1166,Riboflavin,0.2,MG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1167,Niacin,1.4,MG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1170,Pantothenic acid,1.217,MG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1178,Vitamin B-12,0.0,UG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1180,"Choline, total",61.0,MG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1186,Folic acid,0.0,UG
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1210,Tryptophan,0.237,G
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1211,Threonine,0.592,G
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1212,Isoleucine,0.731,G
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1213,Leucine,1.285,G
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1214,Lysine,0.817,G
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1215,Methionine,0.274,G
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1217,Phenylalanine,0.791,G
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1219,Valine,1.04,G
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1220,Arginine,1.741,G
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1221,Histidine,0.399,G
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1229,Cysteine and methionine(sulfer containig AA),0.0,G
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
170571,"Nuts, cashew nuts, dry roasted, without salt added",12,1272,PUFA 22:6 n-3 (DHA),0.0,G
